,state,feature,importance_score,ranking
205,or,pct_self_shortness_of_breath_weighted,0.0026608712505549192,34
197,or,pct_self_tiredness_or_exhaustion_weighted,0.0019172971369698644,35
210,pa,pct_cmnty_cli_weighted,0.18983401358127594,1
238,pa,pct_hh_cough_weighted,0.16619369387626648,2
220,pa,pct_avoid_contact_all_or_most_time_weighted,0.11621851474046707,3
227,pa,pct_self_multiple_symptoms_weighted,0.09722595661878586,4
236,pa,pct_worked_outside_home_weighted,0.07163188606500626,5
235,pa,pct_self_other_weighted,0.05538691580295563,6
221,pa,pct_self_none_of_above_weighted,0.03911226615309715,7
219,pa,pct_self_sore_throat_weighted,0.033607956022024155,8
226,pa,pct_self_nasal_congestion_weighted,0.030690258368849754,9
214,pa,pct_hh_sore_throat_weighted,0.02341441996395588,10
232,pa,pct_self_tiredness_or_exhaustion_weighted,0.0199727863073349,11
244,pa,pct_kidney_disease_weighted,0.014145578257739544,12
217,pa,pct_autoimmune_disorder_weighted,0.012776081450283527,13
224,pa,pct_chronic_lung_disease_weighted,0.011557132937014103,14
243,pa,pct_self_difficulty_breathing_weighted,0.011415911838412285,15
234,pa,pct_hh_difficulty_breathing_weighted,0.010080094449222088,16
237,pa,pct_hh_shortness_of_breath_weighted,0.009092854335904121,17
216,pa,pct_asthma_weighted,0.00895410031080246,18
215,pa,pct_self_fever_weighted,0.00872759148478508,19
222,pa,pct_self_muscle_joint_aches_weighted,0.008430021815001965,20
223,pa,pct_self_persistent_pain_pressure_in_chest_weighted,0.00755079323425889,21
230,pa,pct_multiple_medical_conditions_weighted,0.007532545365393162,22
233,pa,pct_diabetes_weighted,0.007379863876849413,23
213,pa,pct_hh_cli_weighted,0.005382529925554991,24
240,pa,pct_self_shortness_of_breath_weighted,0.005306127481162548,25
225,pa,pct_no_above_medical_conditions_weighted,0.004387824796140194,26
218,pa,pct_self_runny_nose_weighted,0.003788196947425604,27
239,pa,pct_self_cough_weighted,0.003506836947053671,28
241,pa,pct_high_blood_pressure_weighted,0.003361809067428112,29
229,pa,pct_self_nausea_vomiting_weighted,0.0029883512761443853,30
231,pa,pct_heart_disease_weighted,0.002557242289185524,31
212,pa,pct_hh_fever_weighted,0.0024223914369940758,32
228,pa,pct_cancer_weighted,0.002362070605158806,33
211,pa,pct_self_anosmia_ageusia_weighted,0.0015706450212746859,34
242,pa,pct_self_diarrhea_weighted,0.0014346872922033072,35
255,ri,pct_avoid_contact_all_or_most_time_weighted,0.4079481065273285,1
245,ri,pct_cmnty_cli_weighted,0.10486235469579697,2
273,ri,pct_hh_cough_weighted,0.09619991481304169,3
278,ri,pct_self_difficulty_breathing_weighted,0.03059704415500164,4
256,ri,pct_self_none_of_above_weighted,0.026584887877106667,5
275,ri,pct_self_shortness_of_breath_weighted,0.02326136641204357,6
276,ri,pct_high_blood_pressure_weighted,0.02158636972308159,7
271,ri,pct_worked_outside_home_weighted,0.021242139860987663,8
274,ri,pct_self_cough_weighted,0.020861532539129257,9
268,ri,pct_diabetes_weighted,0.017558295279741287,10
253,ri,pct_self_runny_nose_weighted,0.016898132860660553,11
264,ri,pct_self_nausea_vomiting_weighted,0.016290482133626938,12
249,ri,pct_hh_sore_throat_weighted,0.015525855123996735,13
267,ri,pct_self_tiredness_or_exhaustion_weighted,0.013810988515615463,14
272,ri,pct_hh_shortness_of_breath_weighted,0.012733555398881435,15
248,ri,pct_hh_cli_weighted,0.012368053197860718,16
263,ri,pct_cancer_weighted,0.011630582623183727,17
257,ri,pct_self_muscle_joint_aches_weighted,0.011063055135309696,18
265,ri,pct_multiple_medical_conditions_weighted,0.010562179610133171,19
260,ri,pct_no_above_medical_conditions_weighted,0.009993933141231537,20
270,ri,pct_self_other_weighted,0.009579053148627281,21
279,ri,pct_kidney_disease_weighted,0.009473158046603203,22
262,ri,pct_self_multiple_symptoms_weighted,0.009080723859369755,23
247,ri,pct_hh_fever_weighted,0.007986756041646004,24
254,ri,pct_self_sore_throat_weighted,0.007359510287642479,25
246,ri,pct_self_anosmia_ageusia_weighted,0.007225788198411465,26
258,ri,pct_self_persistent_pain_pressure_in_chest_weighted,0.006867655087262392,27
269,ri,pct_hh_difficulty_breathing_weighted,0.006239978596568108,28
250,ri,pct_self_fever_weighted,0.005979076027870178,29
259,ri,pct_chronic_lung_disease_weighted,0.005673576146364212,30
266,ri,pct_heart_disease_weighted,0.0051583354361355305,31
277,ri,pct_self_diarrhea_weighted,0.004943324718624353,32
252,ri,pct_autoimmune_disorder_weighted,0.0045247445814311504,33
261,ri,pct_self_nasal_congestion_weighted,0.004233487416058779,34
251,ri,pct_asthma_weighted,0.004096043761819601,35
315,sc,pct_cmnty_cli_weighted,0.5184743404388428,1
316,sc,pct_self_anosmia_ageusia_weighted,0.18062490224838257,2
325,sc,pct_avoid_contact_all_or_most_time_weighted,0.0629906952381134,3
323,sc,pct_self_runny_nose_weighted,0.0548420250415802,4
331,sc,pct_self_nasal_congestion_weighted,0.02196277305483818,5
341,sc,pct_worked_outside_home_weighted,0.020507315173745155,6
336,sc,pct_heart_disease_weighted,0.013807037845253944,7
344,sc,pct_self_cough_weighted,0.012608328834176064,8
342,sc,pct_hh_shortness_of_breath_weighted,0.011625158600509167,9
318,sc,pct_hh_cli_weighted,0.008455393835902214,10
347,sc,pct_self_diarrhea_weighted,0.00746556231752038,11
332,sc,pct_self_multiple_symptoms_weighted,0.007409865502268076,12
319,sc,pct_hh_sore_throat_weighted,0.007389519363641739,13
317,sc,pct_hh_fever_weighted,0.0065445671789348125,14
326,sc,pct_self_none_of_above_weighted,0.005607580300420523,15
324,sc,pct_self_sore_throat_weighted,0.005213327705860138,16
343,sc,pct_hh_cough_weighted,0.005120569374412298,17
340,sc,pct_self_other_weighted,0.004939096514135599,18
327,sc,pct_self_muscle_joint_aches_weighted,0.0048263403587043285,19
337,sc,pct_self_tiredness_or_exhaustion_weighted,0.004790128208696842,20
333,sc,pct_cancer_weighted,0.004351445473730564,21
322,sc,pct_autoimmune_disorder_weighted,0.004009667783975601,22
338,sc,pct_diabetes_weighted,0.002810767386108637,23
330,sc,pct_no_above_medical_conditions_weighted,0.0027773715555667877,24
346,sc,pct_high_blood_pressure_weighted,0.00270309136249125,25
328,sc,pct_self_persistent_pain_pressure_in_chest_weighted,0.0026313073467463255,26
335,sc,pct_multiple_medical_conditions_weighted,0.0025902418419718742,27
320,sc,pct_self_fever_weighted,0.0024671682622283697,28
349,sc,pct_kidney_disease_weighted,0.00200151395983994,29
334,sc,pct_self_nausea_vomiting_weighted,0.001981196692213416,30
339,sc,pct_hh_difficulty_breathing_weighted,0.0019160077208653092,31
321,sc,pct_asthma_weighted,0.0018390496261417866,32
345,sc,pct_self_shortness_of_breath_weighted,0.000987273990176618,33
348,sc,pct_self_difficulty_breathing_weighted,0.0009395474335178733,34
329,sc,pct_chronic_lung_disease_weighted,0.0007897797040641308,35
391,sd,pct_asthma_weighted,0.11554475128650665,1
399,sd,pct_chronic_lung_disease_weighted,0.06854114681482315,2
418,sd,pct_self_difficulty_breathing_weighted,0.05860235169529915,3
393,sd,pct_self_runny_nose_weighted,0.04683036729693413,4
416,sd,pct_high_blood_pressure_weighted,0.04404915124177933,5
403,sd,pct_cancer_weighted,0.04082752764225006,6
400,sd,pct_no_above_medical_conditions_weighted,0.036973144859075546,7
396,sd,pct_self_none_of_above_weighted,0.036602627485990524,8
398,sd,pct_self_persistent_pain_pressure_in_chest_weighted,0.0362844243645668,9
395,sd,pct_avoid_contact_all_or_most_time_weighted,0.03242117911577225,10
406,sd,pct_heart_disease_weighted,0.029709631577134132,11
417,sd,pct_self_diarrhea_weighted,0.029575100168585777,12
388,sd,pct_hh_cli_weighted,0.028751825913786888,13
408,sd,pct_diabetes_weighted,0.027750976383686066,14
419,sd,pct_kidney_disease_weighted,0.026332098990678787,15
386,sd,pct_self_anosmia_ageusia_weighted,0.025839054957032204,16
410,sd,pct_self_other_weighted,0.024219069629907608,17
405,sd,pct_multiple_medical_conditions_weighted,0.023907849565148354,18
385,sd,pct_cmnty_cli_weighted,0.023280011489987373,19
411,sd,pct_worked_outside_home_weighted,0.02293376997113228,20
413,sd,pct_hh_cough_weighted,0.022394808009266853,21
394,sd,pct_self_sore_throat_weighted,0.02225363254547119,22
389,sd,pct_hh_sore_throat_weighted,0.02031121775507927,23
414,sd,pct_self_cough_weighted,0.017484653741121292,24
415,sd,pct_self_shortness_of_breath_weighted,0.017399385571479797,25
412,sd,pct_hh_shortness_of_breath_weighted,0.016769714653491974,26
407,sd,pct_self_tiredness_or_exhaustion_weighted,0.01560973934829235,27
397,sd,pct_self_muscle_joint_aches_weighted,0.015300951898097992,28
390,sd,pct_self_fever_weighted,0.012473959475755692,29
401,sd,pct_self_nasal_congestion_weighted,0.012149075046181679,30
409,sd,pct_hh_difficulty_breathing_weighted,0.010741055943071842,31
404,sd,pct_self_nausea_vomiting_weighted,0.01029989868402481,32
387,sd,pct_hh_fever_weighted,0.009974720887839794,33
402,sd,pct_self_multiple_symptoms_weighted,0.009120945818722248,34
392,sd,pct_autoimmune_disorder_weighted,0.008740170858800411,35
735,tn,pct_cmnty_cli_weighted,0.459502637386322,1
744,tn,pct_self_sore_throat_weighted,0.1197638139128685,2
761,tn,pct_worked_outside_home_weighted,0.08508168905973434,3
743,tn,pct_self_runny_nose_weighted,0.036364320665597916,4
752,tn,pct_self_multiple_symptoms_weighted,0.02773953042924404,5
745,tn,pct_avoid_contact_all_or_most_time_weighted,0.027550771832466125,6
757,tn,pct_self_tiredness_or_exhaustion_weighted,0.016315331682562828,7
737,tn,pct_hh_fever_weighted,0.015547377988696098,8
764,tn,pct_self_cough_weighted,0.014817314222455025,9
741,tn,pct_asthma_weighted,0.014553537592291832,10
762,tn,pct_hh_shortness_of_breath_weighted,0.012960785999894142,11
746,tn,pct_self_none_of_above_weighted,0.012901829555630684,12
768,tn,pct_self_difficulty_breathing_weighted,0.012564357370138168,13
754,tn,pct_self_nausea_vomiting_weighted,0.010213571600615978,14
748,tn,pct_self_persistent_pain_pressure_in_chest_weighted,0.009861190803349018,15
747,tn,pct_self_muscle_joint_aches_weighted,0.008676840923726559,16
749,tn,pct_chronic_lung_disease_weighted,0.008399331010878086,17
753,tn,pct_cancer_weighted,0.008264980278909206,18
739,tn,pct_hh_sore_throat_weighted,0.008115756325423717,19
767,tn,pct_self_diarrhea_weighted,0.0075535704381763935,20
769,tn,pct_kidney_disease_weighted,0.007101463619619608,21
736,tn,pct_self_anosmia_ageusia_weighted,0.00684348214417696,22
758,tn,pct_diabetes_weighted,0.00684231985360384,23
751,tn,pct_self_nasal_congestion_weighted,0.006798221729695797,24
750,tn,pct_no_above_medical_conditions_weighted,0.006057473830878735,25
738,tn,pct_hh_cli_weighted,0.005955597385764122,26
763,tn,pct_hh_cough_weighted,0.005782801192253828,27
742,tn,pct_autoimmune_disorder_weighted,0.005704077426344156,28
765,tn,pct_self_shortness_of_breath_weighted,0.005603534635156393,29
756,tn,pct_heart_disease_weighted,0.005464463494718075,30
760,tn,pct_self_other_weighted,0.00514253368601203,31
755,tn,pct_multiple_medical_conditions_weighted,0.005025965627282858,32
766,tn,pct_high_blood_pressure_weighted,0.004475084133446217,33
759,tn,pct_hh_difficulty_breathing_weighted,0.0033750440925359726,34
740,tn,pct_self_fever_weighted,0.0030794416088610888,35
455,tx,pct_cmnty_cli_weighted,0.49878886342048645,1
456,tx,pct_self_anosmia_ageusia_weighted,0.19232812523841858,2
465,tx,pct_avoid_contact_all_or_most_time_weighted,0.05512434244155884,3
481,tx,pct_worked_outside_home_weighted,0.04615844041109085,4
486,tx,pct_high_blood_pressure_weighted,0.020206516608595848,5
457,tx,pct_hh_fever_weighted,0.013578453101217747,6
471,tx,pct_self_nasal_congestion_weighted,0.011851846240460873,7
475,tx,pct_multiple_medical_conditions_weighted,0.011651253327727318,8
488,tx,pct_self_difficulty_breathing_weighted,0.011305361054837704,9
466,tx,pct_self_none_of_above_weighted,0.010237417183816433,10
473,tx,pct_cancer_weighted,0.010036103427410126,11
469,tx,pct_chronic_lung_disease_weighted,0.008669156581163406,12
470,tx,pct_no_above_medical_conditions_weighted,0.008426766842603683,13
483,tx,pct_hh_cough_weighted,0.007454613223671913,14
478,tx,pct_diabetes_weighted,0.006869290955364704,15
461,tx,pct_asthma_weighted,0.00676671601831913,16
460,tx,pct_self_fever_weighted,0.00622145738452673,17
468,tx,pct_self_persistent_pain_pressure_in_chest_weighted,0.006062621250748634,18
476,tx,pct_heart_disease_weighted,0.00598196079954505,19
482,tx,pct_hh_shortness_of_breath_weighted,0.005543974228203297,20
474,tx,pct_self_nausea_vomiting_weighted,0.005538175813853741,21
464,tx,pct_self_sore_throat_weighted,0.005526048131287098,22
479,tx,pct_hh_difficulty_breathing_weighted,0.005347458180040121,23
463,tx,pct_self_runny_nose_weighted,0.004974295850843191,24
459,tx,pct_hh_sore_throat_weighted,0.004810480400919914,25
458,tx,pct_hh_cli_weighted,0.004590337630361319,26
487,tx,pct_self_diarrhea_weighted,0.0036470708437263966,27
477,tx,pct_self_tiredness_or_exhaustion_weighted,0.0036432910710573196,28
467,tx,pct_self_muscle_joint_aches_weighted,0.0034725789446383715,29
480,tx,pct_self_other_weighted,0.003225106280297041,30
489,tx,pct_kidney_disease_weighted,0.0031931831035763025,31
462,tx,pct_autoimmune_disorder_weighted,0.003175043035298586,32
484,tx,pct_self_cough_weighted,0.0024893474765121937,33
472,tx,pct_self_multiple_symptoms_weighted,0.0019975274335592985,34
485,tx,pct_self_shortness_of_breath_weighted,0.0011068598832935095,35
498,ut,pct_self_runny_nose_weighted,0.271335244178772,1
490,ut,pct_cmnty_cli_weighted,0.2236533910036087,2
500,ut,pct_avoid_contact_all_or_most_time_weighted,0.08899632096290588,3
491,ut,pct_self_anosmia_ageusia_weighted,0.03665827214717865,4
518,ut,pct_hh_cough_weighted,0.029023028910160065,5
506,ut,pct_self_nasal_congestion_weighted,0.025073040276765823,6
515,ut,pct_self_other_weighted,0.018870843574404716,7
509,ut,pct_self_nausea_vomiting_weighted,0.017640240490436554,8
516,ut,pct_worked_outside_home_weighted,0.01669416017830372,9
505,ut,pct_no_above_medical_conditions_weighted,0.01626608334481716,10
519,ut,pct_self_cough_weighted,0.015618587844073772,11
499,ut,pct_self_sore_throat_weighted,0.015615571290254593,12
513,ut,pct_diabetes_weighted,0.01544176321476698,13
522,ut,pct_self_diarrhea_weighted,0.015401173382997513,14
497,ut,pct_autoimmune_disorder_weighted,0.013876124285161495,15
494,ut,pct_hh_sore_throat_weighted,0.01272596511989832,16
511,ut,pct_heart_disease_weighted,0.01257850881665945,17
523,ut,pct_self_difficulty_breathing_weighted,0.012563532218337059,18
492,ut,pct_hh_fever_weighted,0.011678912676870823,19
508,ut,pct_cancer_weighted,0.011596606113016605,20
510,ut,pct_multiple_medical_conditions_weighted,0.010770550929009914,21
495,ut,pct_self_fever_weighted,0.010418900288641453,22
517,ut,pct_hh_shortness_of_breath_weighted,0.00979489553719759,23
493,ut,pct_hh_cli_weighted,0.00933153834193945,24
502,ut,pct_self_muscle_joint_aches_weighted,0.00868261232972145,25
514,ut,pct_hh_difficulty_breathing_weighted,0.008680714294314384,26
507,ut,pct_self_multiple_symptoms_weighted,0.00850957352668047,27
521,ut,pct_high_blood_pressure_weighted,0.0083165243268013,28
524,ut,pct_kidney_disease_weighted,0.00793785136193037,29
512,ut,pct_self_tiredness_or_exhaustion_weighted,0.007233345415443182,30
501,ut,pct_self_none_of_above_weighted,0.007150192279368639,31
503,ut,pct_self_persistent_pain_pressure_in_chest_weighted,0.007132000755518675,32
496,ut,pct_asthma_weighted,0.006266055162996054,33
520,ut,pct_self_shortness_of_breath_weighted,0.004707857966423035,34
504,ut,pct_chronic_lung_disease_weighted,0.003760099411010742,35
525,va,pct_cmnty_cli_weighted,0.09544745832681656,1
535,va,pct_avoid_contact_all_or_most_time_weighted,0.0729086846113205,2
557,va,pct_self_diarrhea_weighted,0.06752225011587143,3
540,va,pct_no_above_medical_conditions_weighted,0.056419793516397476,4
553,va,pct_hh_cough_weighted,0.05609631538391113,5
556,va,pct_high_blood_pressure_weighted,0.055337533354759216,6
541,va,pct_self_nasal_congestion_weighted,0.05164983496069908,7
555,va,pct_self_shortness_of_breath_weighted,0.048218756914138794,8
539,va,pct_chronic_lung_disease_weighted,0.040533218532800674,9
534,va,pct_self_sore_throat_weighted,0.03429749235510826,10
558,va,pct_self_difficulty_breathing_weighted,0.030042214319109917,11
545,va,pct_multiple_medical_conditions_weighted,0.029304709285497665,12
531,va,pct_asthma_weighted,0.028193091973662376,13
538,va,pct_self_persistent_pain_pressure_in_chest_weighted,0.02654326520860195,14
549,va,pct_hh_difficulty_breathing_weighted,0.02405391074717045,15
554,va,pct_self_cough_weighted,0.02401881106197834,16
530,va,pct_self_fever_weighted,0.021529892459511757,17
542,va,pct_self_multiple_symptoms_weighted,0.02013334259390831,18
543,va,pct_cancer_weighted,0.019298573955893517,19
529,va,pct_hh_sore_throat_weighted,0.0179518461227417,20
552,va,pct_hh_shortness_of_breath_weighted,0.017556030303239822,21
536,va,pct_self_none_of_above_weighted,0.017116378992795944,22
548,va,pct_diabetes_weighted,0.015528550371527672,23
533,va,pct_self_runny_nose_weighted,0.015038358978927135,24
550,va,pct_self_other_weighted,0.014639945700764656,25
544,va,pct_self_nausea_vomiting_weighted,0.014141103252768517,26
526,va,pct_self_anosmia_ageusia_weighted,0.012791024520993233,27
551,va,pct_worked_outside_home_weighted,0.012027502059936523,28
546,va,pct_heart_disease_weighted,0.011464088223874569,29
532,va,pct_autoimmune_disorder_weighted,0.011026160791516304,30
559,va,pct_kidney_disease_weighted,0.010473259724676609,31
547,va,pct_self_tiredness_or_exhaustion_weighted,0.009968523867428303,32
537,va,pct_self_muscle_joint_aches_weighted,0.007797019090503454,33
528,va,pct_hh_cli_weighted,0.005675953347235918,34
527,va,pct_hh_fever_weighted,0.005255062133073807,35
606,vt,pct_self_none_of_above_weighted,0.1022811308503151,1
623,vt,pct_hh_cough_weighted,0.05808933079242706,2
613,vt,pct_cancer_weighted,0.045919761061668396,3
611,vt,pct_self_nasal_congestion_weighted,0.03993557393550873,4
605,vt,pct_avoid_contact_all_or_most_time_weighted,0.03695305436849594,5
604,vt,pct_self_sore_throat_weighted,0.03631138056516647,6
627,vt,pct_self_diarrhea_weighted,0.036156170070171356,7
625,vt,pct_self_shortness_of_breath_weighted,0.035193704068660736,8
615,vt,pct_multiple_medical_conditions_weighted,0.03403855115175247,9
626,vt,pct_high_blood_pressure_weighted,0.03318197280168533,10
600,vt,pct_self_fever_weighted,0.030969368293881416,11
603,vt,pct_self_runny_nose_weighted,0.02971538156270981,12
629,vt,pct_kidney_disease_weighted,0.029140537604689598,13
599,vt,pct_hh_sore_throat_weighted,0.028823187574744225,14
596,vt,pct_self_anosmia_ageusia_weighted,0.027496546506881714,15
614,vt,pct_self_nausea_vomiting_weighted,0.027447812259197235,16
609,vt,pct_chronic_lung_disease_weighted,0.026837242767214775,17
601,vt,pct_asthma_weighted,0.025997737422585487,18
610,vt,pct_no_above_medical_conditions_weighted,0.02431422844529152,19
598,vt,pct_hh_cli_weighted,0.02343573421239853,20
620,vt,pct_self_other_weighted,0.023234954103827477,21
628,vt,pct_self_difficulty_breathing_weighted,0.02231261506676674,22
616,vt,pct_heart_disease_weighted,0.022044338285923004,23
608,vt,pct_self_persistent_pain_pressure_in_chest_weighted,0.02135300263762474,24
618,vt,pct_diabetes_weighted,0.018887443467974663,25
624,vt,pct_self_cough_weighted,0.018613936379551888,26
612,vt,pct_self_multiple_symptoms_weighted,0.018470006063580513,27
617,vt,pct_self_tiredness_or_exhaustion_weighted,0.01827809028327465,28
607,vt,pct_self_muscle_joint_aches_weighted,0.018017083406448364,29
595,vt,pct_cmnty_cli_weighted,0.017956562340259552,30
597,vt,pct_hh_fever_weighted,0.017227988690137863,31
602,vt,pct_autoimmune_disorder_weighted,0.015554985031485558,32
619,vt,pct_hh_difficulty_breathing_weighted,0.012979286722838879,33
621,vt,pct_worked_outside_home_weighted,0.012964138761162758,34
622,vt,pct_hh_shortness_of_breath_weighted,0.009867115877568722,35
640,wa,pct_avoid_contact_all_or_most_time_weighted,0.38383516669273376,1
656,wa,pct_worked_outside_home_weighted,0.10704635828733444,2
638,wa,pct_self_runny_nose_weighted,0.07297338545322418,3
630,wa,pct_cmnty_cli_weighted,0.06162642687559128,4
659,wa,pct_self_cough_weighted,0.03868120536208153,5
639,wa,pct_self_sore_throat_weighted,0.02893187664449215,6
655,wa,pct_self_other_weighted,0.02346796728670597,7
631,wa,pct_self_anosmia_ageusia_weighted,0.02092418260872364,8
660,wa,pct_self_shortness_of_breath_weighted,0.020126109942793846,9
658,wa,pct_hh_cough_weighted,0.017302153632044792,10
637,wa,pct_autoimmune_disorder_weighted,0.014573908410966396,11
644,wa,pct_chronic_lung_disease_weighted,0.01421173196285963,12
653,wa,pct_diabetes_weighted,0.014092624187469482,13
654,wa,pct_hh_difficulty_breathing_weighted,0.013897391967475414,14
636,wa,pct_asthma_weighted,0.013691886328160763,15
635,wa,pct_self_fever_weighted,0.013685844838619232,16
662,wa,pct_self_diarrhea_weighted,0.012568921782076359,17
642,wa,pct_self_muscle_joint_aches_weighted,0.012544188648462296,18
664,wa,pct_kidney_disease_weighted,0.012121064588427544,19
643,wa,pct_self_persistent_pain_pressure_in_chest_weighted,0.009559358470141888,20
661,wa,pct_high_blood_pressure_weighted,0.008890308439731598,21
651,wa,pct_heart_disease_weighted,0.008566485717892647,22
634,wa,pct_hh_sore_throat_weighted,0.007815517485141754,23
646,wa,pct_self_nasal_congestion_weighted,0.007706515025347471,24
645,wa,pct_no_above_medical_conditions_weighted,0.0073086293414235115,25
663,wa,pct_self_difficulty_breathing_weighted,0.007188883610069752,26
650,wa,pct_multiple_medical_conditions_weighted,0.0069129071198403835,27
657,wa,pct_hh_shortness_of_breath_weighted,0.006107061170041561,28
641,wa,pct_self_none_of_above_weighted,0.006036541424691677,29
632,wa,pct_hh_fever_weighted,0.005613821092993021,30
647,wa,pct_self_multiple_symptoms_weighted,0.005595642141997814,31
633,wa,pct_hh_cli_weighted,0.005521231330931187,32
649,wa,pct_self_nausea_vomiting_weighted,0.003913928288966417,33
648,wa,pct_cancer_weighted,0.003886389546096325,34
652,wa,pct_self_tiredness_or_exhaustion_weighted,0.003074308391660452,35
665,wi,pct_cmnty_cli_weighted,0.22044454514980316,1
676,wi,pct_self_none_of_above_weighted,0.21240711212158203,2
692,wi,pct_hh_shortness_of_breath_weighted,0.05062878131866455,3
669,wi,pct_hh_sore_throat_weighted,0.04609182849526405,4
682,wi,pct_self_multiple_symptoms_weighted,0.045152194797992706,5
695,wi,pct_self_shortness_of_breath_weighted,0.03151265159249306,6
680,wi,pct_no_above_medical_conditions_weighted,0.029644757509231567,7
673,wi,pct_self_runny_nose_weighted,0.029643705114722252,8
689,wi,pct_hh_difficulty_breathing_weighted,0.024726824834942818,9
694,wi,pct_self_cough_weighted,0.024347474798560143,10
679,wi,pct_chronic_lung_disease_weighted,0.02060811035335064,11
674,wi,pct_self_sore_throat_weighted,0.020186232402920723,12
668,wi,pct_hh_cli_weighted,0.020020727068185806,13
675,wi,pct_avoid_contact_all_or_most_time_weighted,0.01975701004266739,14
681,wi,pct_self_nasal_congestion_weighted,0.01876005530357361,15
693,wi,pct_hh_cough_weighted,0.017501071095466614,16
686,wi,pct_heart_disease_weighted,0.014200904406607151,17
699,wi,pct_kidney_disease_weighted,0.012709969654679298,18
666,wi,pct_self_anosmia_ageusia_weighted,0.012411379255354404,19
698,wi,pct_self_difficulty_breathing_weighted,0.012357625178992748,20
667,wi,pct_hh_fever_weighted,0.011739186011254787,21
687,wi,pct_self_tiredness_or_exhaustion_weighted,0.011500624008476734,22
690,wi,pct_self_other_weighted,0.011412014253437519,23
678,wi,pct_self_persistent_pain_pressure_in_chest_weighted,0.009920410811901093,24
697,wi,pct_self_diarrhea_weighted,0.009082391858100891,25
671,wi,pct_asthma_weighted,0.009005646221339703,26
670,wi,pct_self_fever_weighted,0.008471810258924961,27
691,wi,pct_worked_outside_home_weighted,0.008092879317700863,28
684,wi,pct_self_nausea_vomiting_weighted,0.008083914406597614,29
677,wi,pct_self_muscle_joint_aches_weighted,0.007566850166767836,30
688,wi,pct_diabetes_weighted,0.005915910005569458,31
672,wi,pct_autoimmune_disorder_weighted,0.005407554563134909,32
696,wi,pct_high_blood_pressure_weighted,0.00474962592124939,33
685,wi,pct_multiple_medical_conditions_weighted,0.0031481131445616484,34
683,wi,pct_cancer_weighted,0.0027900084387511015,35
1610,wv,pct_cmnty_cli_weighted,0.2299271523952484,1
1620,wv,pct_avoid_contact_all_or_most_time_weighted,0.1357845962047577,2
1618,wv,pct_self_runny_nose_weighted,0.08634146302938461,3
1638,wv,pct_hh_cough_weighted,0.06546986848115921,4
1614,wv,pct_hh_sore_throat_weighted,0.05077451840043068,5
1640,wv,pct_self_shortness_of_breath_weighted,0.03637811541557312,6
1627,wv,pct_self_multiple_symptoms_weighted,0.0358562208712101,7
1626,wv,pct_self_nasal_congestion_weighted,0.030811870470643044,8
1636,wv,pct_worked_outside_home_weighted,0.03014826402068138,9
1639,wv,pct_self_cough_weighted,0.025414492934942245,10
1617,wv,pct_autoimmune_disorder_weighted,0.023444199934601784,11
1637,wv,pct_hh_shortness_of_breath_weighted,0.02244998700916767,12
1631,wv,pct_heart_disease_weighted,0.02227749675512314,13
1616,wv,pct_asthma_weighted,0.021610282361507416,14
1628,wv,pct_cancer_weighted,0.02045491337776184,15
1635,wv,pct_self_other_weighted,0.018052782863378525,16
1624,wv,pct_chronic_lung_disease_weighted,0.014281617477536201,17
1642,wv,pct_self_diarrhea_weighted,0.011979521252214909,18
1629,wv,pct_self_nausea_vomiting_weighted,0.010266466066241264,19
1621,wv,pct_self_none_of_above_weighted,0.00959781277924776,20
1644,wv,pct_kidney_disease_weighted,0.009526604786515236,21
1619,wv,pct_self_sore_throat_weighted,0.00793254841119051,22
1615,wv,pct_self_fever_weighted,0.0077021485194563866,23
1611,wv,pct_self_anosmia_ageusia_weighted,0.007678253576159477,24
1641,wv,pct_high_blood_pressure_weighted,0.007268301676958799,25
1630,wv,pct_multiple_medical_conditions_weighted,0.007065442390739918,26
1625,wv,pct_no_above_medical_conditions_weighted,0.007036538794636726,27
1632,wv,pct_self_tiredness_or_exhaustion_weighted,0.006839817855507135,28
1623,wv,pct_self_persistent_pain_pressure_in_chest_weighted,0.00666252663359046,29
1622,wv,pct_self_muscle_joint_aches_weighted,0.006601906381547451,30
1634,wv,pct_hh_difficulty_breathing_weighted,0.006313894409686327,31
1613,wv,pct_hh_cli_weighted,0.005439680069684982,32
1633,wv,pct_diabetes_weighted,0.005326812621206045,33
1612,wv,pct_hh_fever_weighted,0.00431510666385293,34
1643,wv,pct_self_difficulty_breathing_weighted,0.0029687851201742887,35
1655,wy,pct_avoid_contact_all_or_most_time_weighted,0.1736806333065033,1
1675,wy,pct_self_shortness_of_breath_weighted,0.06451496481895447,2
1645,wy,pct_cmnty_cli_weighted,0.06445462256669998,3
1670,wy,pct_self_other_weighted,0.05741305649280548,4
1667,wy,pct_self_tiredness_or_exhaustion_weighted,0.046323660761117935,5
1653,wy,pct_self_runny_nose_weighted,0.04100993648171425,6
1663,wy,pct_cancer_weighted,0.03526536747813225,7
1672,wy,pct_hh_shortness_of_breath_weighted,0.02976459264755249,8
1648,wy,pct_hh_cli_weighted,0.02928103134036064,9
1661,wy,pct_self_nasal_congestion_weighted,0.02710997685790062,10
1656,wy,pct_self_none_of_above_weighted,0.026435811072587967,11
1646,wy,pct_self_anosmia_ageusia_weighted,0.0264014583081007,12
